Ruta,X,Y,Direccion
18,21.882717,-102.282314,1
18,21.885056,-102.282837,1
18,21.898422,-102.287328,1
18,21.901801,-102.288474,1
18,21.907623,-102.290299,1
18,21.910131,-102.291103,1
18,21.912341,-102.291929,1
18,21.912729,-102.292123,1
18,21.915148,-102.291919,1
18,21.915526,-102.292112,1
18,21.915775,-102.297519,1
18,21.916064,-102.303871,1
18,21.916432,-102.312067,1
18,21.916571,-102.313687,1
18,21.916342,-102.316466,1
18,21.916193,-102.317904,1
18,21.915486,-102.318783,1
18,21.914491,-102.319094,1
18,21.913715,-102.318891,1
18,21.910838,-102.317775,1
18,21.909554,-102.317442,1
18,21.909325,-102.310898,1
18,21.909444,-102.310683,1
18,21.915947,-102.313424,1
18,21.916346,-102.313145,2
18,21.915848,-102.303897,2
18,21.915636,-102.297399,2
18,21.915439,-102.292513,2
18,21.915045,-102.292149,2
18,21.912751,-102.292119,2
18,21.910245,-102.292271,2
18,21.907683,-102.292392,2
18,21.907623,-102.290299,2
18,21.901801,-102.288474,2
18,21.898422,-102.287328,2
18,21.885056,-102.282837,2
18,21.882717,-102.282314,2
18,21.881154,-102.282161,2
18,21.878987,-102.281548,2
18,21.878845,-102.281281,2
18,21.878581,-102.281146,2
18,21.878322,-102.281296,2
18,21.873583,-102.281618,2
18,21.869919,-102.281897,2
18,21.867036,-102.281801,2
18,21.866711,-102.281401,2
18,21.868324,-102.276927,2
18,21.865944,-102.277013,2
18,21.864969,-102.276241,2
18,21.862987,-102.273945,2
18,21.862101,-102.273279,2
18,21.861324,-102.272904,2
18,21.860209,-102.272958,2
18,21.860219,-102.275221,2
18,21.859973,-102.275078,2
18,21.859909,-102.272985,2
18,21.859921,-102.269593,2
18,21.859795,-102.269498,2
18,21.852146,-102.269314,2
18,21.855145,-102.256964,2
18,21.851822,-102.256068,2
18,21.851442,-102.255628,2
18,21.850132,-102.253368,2
18,21.849836,-102.251441,2
18,21.844823,-102.252624,2
19,21.880853,-102.235565,1
19,21.880121,-102.235352,1
19,21.878685,-102.235534,1
19,21.878262,-102.235352,1
19,21.877671,-102.236111,1
19,21.877164,-102.238781,1
19,21.874489,-102.242756,1
19,21.873419,-102.245912,1
19,21.872968,-102.247399,1
19,21.873813,-102.247703,1
19,21.875559,-102.248461,1
19,21.877417,-102.250768,1
19,21.879896,-102.251617,1
19,21.883275,-102.256209,1
19,21.883877,-102.256641,1
19,21.884705,-102.256668,1
19,21.885156,-102.256398,1
19,21.885834,-102.255884,1
19,21.886411,-102.255803,1
19,21.890534,-102.257448,1
19,21.889943,-102.259244,1
19,21.888108,-102.261631,1
19,21.885513,-102.265428,1
19,21.884859,-102.268383,1
19,21.884585,-102.270088,1
19,21.883952,-102.274407,1
19,21.883678,-102.276499,1
19,21.883136,-102.278827,1
19,21.883108,-102.279181,1
19,21.882623,-102.282319,1
19,21.882433,-102.284024,1
19,21.882528,-102.284126,1
19,21.882613,-102.284308,1
19,21.884089,-102.285399,1
19,21.883636,-102.287104,1
19,21.886515,-102.288104,1
19,21.889711,-102.289162,1
19,21.885556,-102.294458,1
19,21.884891,-102.295663,1
19,21.884511,-102.296504,1
19,21.885429,-102.296743,1
19,21.885956,-102.298494,1
19,21.884722,-102.298835,1
19,21.884047,-102.298596,1
19,21.883309,-102.298937,1
19,21.883805,-102.300437,1
19,21.884047,-102.301369,1
19,21.884186,-102.301559,1
19,21.885102,-102.308983,1
19,21.885553,-102.312417,1
19,21.886106,-102.317181,1
19,21.887797,-102.316874,1
19,21.892562,-102.316903,1
19,21.892602,-102.317225,1
19,21.892572,-102.321227,1
19,21.898486,-102.321334,1
19,21.897838,-102.319274,1
19,21.897749,-102.318652,1
19,21.897948,-102.318041,1
19,21.898555,-102.317043,1
19,21.902587,-102.316238,1
19,21.903503,-102.316131,1
19,21.909495,-102.317375,1
19,21.909448,-102.314004,1
19,21.909465,-102.315303,2
19,21.909495,-102.317375,2
19,21.903503,-102.316131,2
19,21.902587,-102.316238,2
19,21.898555,-102.317043,2
19,21.897948,-102.318041,2
19,21.897749,-102.318652,2
19,21.897838,-102.319274,2
19,21.897758,-102.319317,2
19,21.891267,-102.319153,2
19,21.891386,-102.317106,2
19,21.888074,-102.317003,2
19,21.886146,-102.317374,2
19,21.885941,-102.316532,2
19,21.885484,-102.312587,2
19,21.885075,-102.308984,2
19,21.882949,-102.309446,2
19,21.882675,-102.307997,2
19,21.882612,-102.307497,2
19,21.882605,-102.306882,2
19,21.882077,-102.300821,2
19,21.882098,-102.299455,2
19,21.883724,-102.295351,2
19,21.885244,-102.291596,2
19,21.885864,-102.290488,2
19,21.886821,-102.287006,2
19,21.885498,-102.286528,2
19,21.882654,-102.284351,2
19,21.882443,-102.284472,2
19,21.882274,-102.284358,2
19,21.882288,-102.284108,2
19,21.882386,-102.284002,2
19,21.882569,-102.282257,2
19,21.882928,-102.279632,2
19,21.883224,-102.276794,2
19,21.883597,-102.274397,2
19,21.884153,-102.270263,2
19,21.884512,-102.269489,2
19,21.884859,-102.268383,2
19,21.885513,-102.265428,2
19,21.888108,-102.261631,2
19,21.889943,-102.259244,2
19,21.890534,-102.257448,2
19,21.886411,-102.255803,2
19,21.885834,-102.255884,2
19,21.885156,-102.256398,2
19,21.884705,-102.256668,2
19,21.883877,-102.256641,2
19,21.883275,-102.256209,2
19,21.879896,-102.251617,2
19,21.877417,-102.250768,2
19,21.875559,-102.248461,2
19,21.874972,-102.248171,2
19,21.875449,-102.246798,2
19,21.873249,-102.245897,2
19,21.874319,-102.242909,2
19,21.877099,-102.238614,2
19,21.877551,-102.236269,2
19,21.878051,-102.235361,2
19,21.878632,-102.235438,2
19,21.880265,-102.235374,2
21,21.831477,-102.284792,1
21,21.835381,-102.285679,1
21,21.836552,-102.280041,1
21,21.842588,-102.280145,1
21,21.846603,-102.280794,1
21,21.858095,-102.282822,1
21,21.865973,-102.282254,1
21,21.866852,-102.281767,1
21,21.873676,-102.281659,1
21,21.878367,-102.281308,1
21,21.878518,-102.281199,1
21,21.878687,-102.281154,1
21,21.878824,-102.281336,1
21,21.881324,-102.282143,1
21,21.882611,-102.282256,1
21,21.883022,-102.279426,1
21,21.883106,-102.277596,1
21,21.883571,-102.274515,1
21,21.884119,-102.270287,1
21,21.883824,-102.269594,1
21,21.879278,-102.262319,1
21,21.874257,-102.255294,1
21,21.871683,-102.251611,1
21,21.872695,-102.248429,1
21,21.873117,-102.247929,1
21,21.873581,-102.247747,1
21,21.874024,-102.247815,1
21,21.875607,-102.248451,1
21,21.877358,-102.250725,1
21,21.879573,-102.251566,1
21,21.880016,-102.251793,1
21,21.883265,-102.256272,1
21,21.883876,-102.256658,1
21,21.884573,-102.256704,1
21,21.885037,-102.256522,1
21,21.885923,-102.255908,1
21,21.886513,-102.255817,1
21,21.890648,-102.257431,1
21,21.892778,-102.258341,1
21,21.893369,-102.258977,1
21,21.893833,-102.259023,1
21,21.894171,-102.258841,1
21,21.893643,-102.253566,1
21,21.896428,-102.253225,1
21,21.899739,-102.253521,1
21,21.901828,-102.254385,1
21,21.904294,-102.246476,1
21,21.904738,-102.244144,1
21,21.905642,-102.242423,1
21,21.906077,-102.241372,1
21,21.906503,-102.239881,1
21,21.906751,-102.239518,1
21,21.907505,-102.238743,1
21,21.907913,-102.238237,1
21,21.908152,-102.237711,1
21,21.908285,-102.237252,1
21,21.909003,-102.237453,1
21,21.909305,-102.237711,1
21,21.910768,-102.239365,1
21,21.911105,-102.240005,1
21,21.911371,-102.240999,1
21,21.911912,-102.243265,1
21,21.912231,-102.244794,1
21,21.912905,-102.245903,1
21,21.913313,-102.246772,1
21,21.913216,-102.246801,2
21,21.912648,-102.245664,2
21,21.912187,-102.244918,2
21,21.911726,-102.242729,2
21,21.911478,-102.241611,2
21,21.910999,-102.239976,2
21,21.909864,-102.238524,2
21,21.908977,-102.237625,2
21,21.908542,-102.237434,2
21,21.908315,-102.237388,2
21,21.908006,-102.238321,2
21,21.907439,-102.239051,2
21,21.906663,-102.239899,2
21,21.905428,-102.243139,2
21,21.904881,-102.244083,2
21,21.904403,-102.246443,2
21,21.901934,-102.254307,2
21,21.901828,-102.254385,2
21,21.899739,-102.253521,2
21,21.896428,-102.253225,2
21,21.893643,-102.253566,2
21,21.894171,-102.258841,2
21,21.893833,-102.259023,2
21,21.893369,-102.258977,2
21,21.892778,-102.258341,2
21,21.890648,-102.257431,2
21,21.886513,-102.255817,2
21,21.885923,-102.255908,2
21,21.885037,-102.256522,2
21,21.884573,-102.256704,2
21,21.883876,-102.256658,2
21,21.883265,-102.256272,2
21,21.880016,-102.251793,2
21,21.879573,-102.251566,2
21,21.877358,-102.250725,2
21,21.875607,-102.248451,2
21,21.874024,-102.247815,2
21,21.873581,-102.247747,2
21,21.873117,-102.247929,2
21,21.872695,-102.248429,2
21,21.871683,-102.251611,2
21,21.874257,-102.255294,2
21,21.879278,-102.262319,2
21,21.883824,-102.269594,2
21,21.884202,-102.269937,2
21,21.884571,-102.270066,2
21,21.884222,-102.272426,2
21,21.883695,-102.276418,2
21,21.883266,-102.278392,2
21,21.883022,-102.279426,2
21,21.882611,-102.282256,2
21,21.881324,-102.282143,2
21,21.878824,-102.281336,2
21,21.878687,-102.281154,2
21,21.878518,-102.281199,2
21,21.878367,-102.281308,2
21,21.873676,-102.281659,2
21,21.866852,-102.281767,2
21,21.865973,-102.282254,2
21,21.858095,-102.282822,2
21,21.846603,-102.280794,2
21,21.842588,-102.280145,2
21,21.836552,-102.280041,2
21,21.835491,-102.279917,2
21,21.833768,-102.288575,2
23,21.881906,-102.364517,1
23,21.876147,-102.343302,1
23,21.873602,-102.333739,1
23,21.873308,-102.332641,1
23,21.872066,-102.327835,1
23,21.871334,-102.322039,1
23,21.871109,-102.320461,1
23,21.871137,-102.319884,1
23,21.871559,-102.318549,1
23,21.874009,-102.312116,1
23,21.874307,-102.311637,1
23,21.877103,-102.301207,1
23,21.878928,-102.293719,1
23,21.879297,-102.289064,1
23,21.879297,-102.288324,1
23,21.878627,-102.281919,1
23,21.878514,-102.281417,1
23,21.878502,-102.281187,1
23,21.878739,-102.281175,1
23,21.878846,-102.281404,1
23,21.881214,-102.282157,1
23,21.882599,-102.282208,1
23,21.883037,-102.279171,1
23,21.883167,-102.277002,1
23,21.883617,-102.274349,1
23,21.884185,-102.270279,1
23,21.884588,-102.269296,1
23,21.884754,-102.268798,1
23,21.885511,-102.265405,1
23,21.887394,-102.262432,1
23,21.888081,-102.261513,1
23,21.888661,-102.260263,1
23,21.889087,-102.259778,1
23,21.889631,-102.259331,1
23,21.889845,-102.259012,1
23,21.890354,-102.257379,1
23,21.892745,-102.258362,1
23,21.893242,-102.258974,1
23,21.893822,-102.259051,1
23,21.894095,-102.258923,1
23,21.893716,-102.253718,1
23,21.893893,-102.253424,1
23,21.896368,-102.253143,1
23,21.899836,-102.253475,1
23,21.901837,-102.254356,1
23,21.903127,-102.249877,1
23,21.905234,-102.251587,1
23,21.904382,-102.255121,1
23,21.905246,-102.255453,1
23,21.905092,-102.255912,1
23,21.907389,-102.257239,1
23,21.909898,-102.259459,1
23,21.917805,-102.262036,1
23,21.920315,-102.261628,1
23,21.922445,-102.262062,1
23,21.924576,-102.263108,1
23,21.925464,-102.263985,1
23,21.931409,-102.260112,1
23,21.933652,-102.264215,1
23,21.937596,-102.261748,1
23,21.938297,-102.261277,1
23,21.939964,-102.258786,1
23,21.940677,-102.259306,1
23,21.940597,-102.259405,2
23,21.940033,-102.258934,2
23,21.938297,-102.261376,2
23,21.933629,-102.264376,2
23,21.928753,-102.267586,2
23,21.929167,-102.267971,2
23,21.929133,-102.268181,2
23,21.928111,-102.267375,2
23,21.925464,-102.263985,2
23,21.924576,-102.263108,2
23,21.922445,-102.262062,2
23,21.920315,-102.261628,2
23,21.917805,-102.262036,2
23,21.909898,-102.259459,2
23,21.907389,-102.257239,2
23,21.905092,-102.255912,2
23,21.904266,-102.255515,2
23,21.904382,-102.255121,2
23,21.905251,-102.251599,2
23,21.903127,-102.249877,2
23,21.901837,-102.254356,2
23,21.899836,-102.253475,2
23,21.896368,-102.253143,2
23,21.893893,-102.253424,2
23,21.893716,-102.253718,2
23,21.894095,-102.258923,2
23,21.893822,-102.259051,2
23,21.893242,-102.258974,2
23,21.892745,-102.258362,2
23,21.890354,-102.257379,2
23,21.889845,-102.259012,2
23,21.889631,-102.259331,2
23,21.889087,-102.259778,2
23,21.888661,-102.260263,2
23,21.888081,-102.261513,2
23,21.887394,-102.262432,2
23,21.885511,-102.265405,2
23,21.884754,-102.268798,2
23,21.884587,-102.269785,2
23,21.884223,-102.272448,2
23,21.883684,-102.276395,2
23,21.883308,-102.278179,2
23,21.883037,-102.279171,2
23,21.882599,-102.282208,2
23,21.881214,-102.282157,2
23,21.878846,-102.281404,2
23,21.878739,-102.281175,2
23,21.878502,-102.281187,2
23,21.878514,-102.281417,2
23,21.878627,-102.281919,2
23,21.879297,-102.288324,2
23,21.879297,-102.289064,2
23,21.878928,-102.293719,2
23,21.877103,-102.301207,2
23,21.874307,-102.311637,2
23,21.874009,-102.312116,2
23,21.871559,-102.318549,2
23,21.871137,-102.319884,2
23,21.871109,-102.320461,2
23,21.871334,-102.322039,2
23,21.872066,-102.327835,2
23,21.873308,-102.332641,2
23,21.875857,-102.341482,2
23,21.877331,-102.347087,2
23,21.881819,-102.363989,2
24,21.870469,-102.341665,1
24,21.870639,-102.340811,1
24,21.870871,-102.340378,1
24,21.871298,-102.339931,1
24,21.871979,-102.339389,1
24,21.872168,-102.339027,1
24,21.872004,-102.338229,1
24,21.871806,-102.336557,1
24,21.871789,-102.335396,1
24,21.871901,-102.334384,1
24,21.872797,-102.332778,1
24,21.873202,-102.332666,1
24,21.873308,-102.332641,1
24,21.872066,-102.327835,1
24,21.871334,-102.322039,1
24,21.871109,-102.320461,1
24,21.871137,-102.319884,1
24,21.871559,-102.318549,1
24,21.874009,-102.312116,1
24,21.874307,-102.311637,1
24,21.877103,-102.301207,1
24,21.878928,-102.293719,1
24,21.879297,-102.289064,1
24,21.879297,-102.288324,1
24,21.878627,-102.281919,1
24,21.878514,-102.281417,1
24,21.878502,-102.281187,1
24,21.878739,-102.281175,1
24,21.878846,-102.281404,1
24,21.881214,-102.282157,1
24,21.882599,-102.282208,1
24,21.883037,-102.279171,1
24,21.883167,-102.277002,1
24,21.883617,-102.274349,1
24,21.884185,-102.270279,1
24,21.884588,-102.269296,1
24,21.884754,-102.268798,1
24,21.885511,-102.265405,1
24,21.887394,-102.262432,1
24,21.888081,-102.261513,1
24,21.888661,-102.260263,1
24,21.889087,-102.259778,1
24,21.889631,-102.259331,1
24,21.889845,-102.259012,1
24,21.890354,-102.257379,1
24,21.886448,-102.255861,1
24,21.885959,-102.255919,1
24,21.884874,-102.256645,1
24,21.884418,-102.256703,1
24,21.883755,-102.256633,1
24,21.883126,-102.256142,1
24,21.879912,-102.251731,1
24,21.879651,-102.251602,1
24,21.879203,-102.251452,1
24,21.879342,-102.249016,1
24,21.879691,-102.248029,1
24,21.881294,-102.243298,1
24,21.877779,-102.242976,1
24,21.874245,-102.243158,1
24,21.874543,-102.242407,1
24,21.877052,-102.238706,1
24,21.877481,-102.237504,2
24,21.877172,-102.238856,2
24,21.875131,-102.241849,2
24,21.874245,-102.243158,2
24,21.877779,-102.242976,2
24,21.881294,-102.243298,2
24,21.879691,-102.248029,2
24,21.879342,-102.249016,2
24,21.879203,-102.251452,2
24,21.879651,-102.251602,2
24,21.879912,-102.251731,2
24,21.883126,-102.256142,2
24,21.883755,-102.256633,2
24,21.884418,-102.256703,2
24,21.884874,-102.256645,2
24,21.885959,-102.255919,2
24,21.886448,-102.255861,2
24,21.890354,-102.257379,2
24,21.889845,-102.259012,2
24,21.889631,-102.259331,2
24,21.889087,-102.259778,2
24,21.888661,-102.260263,2
24,21.888081,-102.261513,2
24,21.887394,-102.262432,2
24,21.885511,-102.265405,2
24,21.884754,-102.268798,2
24,21.884587,-102.269785,2
24,21.884223,-102.272448,2
24,21.883684,-102.276395,2
24,21.883308,-102.278179,2
24,21.883037,-102.279171,2
24,21.882599,-102.282208,2
24,21.881214,-102.282157,2
24,21.878846,-102.281404,2
24,21.878739,-102.281175,2
24,21.878502,-102.281187,2
24,21.878514,-102.281417,2
24,21.878627,-102.281919,2
24,21.879297,-102.288324,2
24,21.879297,-102.289064,2
24,21.878928,-102.293719,2
24,21.877103,-102.301207,2
24,21.874307,-102.311637,2
24,21.874009,-102.312116,2
24,21.871559,-102.318549,2
24,21.871137,-102.319884,2
24,21.871109,-102.320461,2
24,21.871334,-102.322039,2
24,21.872066,-102.327835,2
24,21.873308,-102.332641,2
24,21.873202,-102.332666,2
24,21.872797,-102.332778,2
24,21.871901,-102.334384,2
24,21.871789,-102.335396,2
24,21.871806,-102.336557,2
24,21.872004,-102.338229,2
24,21.872168,-102.339027,2
24,21.871979,-102.339389,2
24,21.871298,-102.339931,2
24,21.870871,-102.340378,2
24,21.870639,-102.340811,2
24,21.870469,-102.341665,2
25,21.852164,-102.352918,1
25,21.851294,-102.351425,1
25,21.848468,-102.342267,1
25,21.856984,-102.340906,1
25,21.858594,-102.342207,1
25,21.858819,-102.340906,1
25,21.859163,-102.340294,1
25,21.860595,-102.339247,1
25,21.862822,-102.336995,1
25,21.863893,-102.334801,1
25,21.866305,-102.330031,1
25,21.867318,-102.328878,1
25,21.869754,-102.324796,1
25,21.870332,-102.323188,1
25,21.871334,-102.322039,1
25,21.871109,-102.320461,1
25,21.871137,-102.319884,1
25,21.871559,-102.318549,1
25,21.874009,-102.312116,1
25,21.874307,-102.311637,1
25,21.877103,-102.301207,1
25,21.878928,-102.293719,1
25,21.879297,-102.289064,1
25,21.879297,-102.288324,1
25,21.878627,-102.281919,1
25,21.878514,-102.281417,1
25,21.878502,-102.281187,1
25,21.878739,-102.281175,1
25,21.878846,-102.281404,1
25,21.881214,-102.282157,1
25,21.882599,-102.282208,1
25,21.883037,-102.279171,1
25,21.883167,-102.277002,1
25,21.883617,-102.274349,1
25,21.884185,-102.270279,1
25,21.884588,-102.269296,1
25,21.884754,-102.268798,1
25,21.885511,-102.265405,1
25,21.887394,-102.262432,1
25,21.888081,-102.261513,1
25,21.888661,-102.260263,1
25,21.889087,-102.259778,1
25,21.889631,-102.259331,1
25,21.889845,-102.259012,1
25,21.890354,-102.257379,1
25,21.886448,-102.255861,1
25,21.885959,-102.255919,1
25,21.884874,-102.256645,1
25,21.884418,-102.256703,1
25,21.883755,-102.256633,1
25,21.883126,-102.256142,1
25,21.879912,-102.251731,1
25,21.879651,-102.251602,1
25,21.878797,-102.251308,1
25,21.877349,-102.250732,1
25,21.875674,-102.248513,1
25,21.874952,-102.248148,1
25,21.875463,-102.246777,1
25,21.871805,-102.245287,1
25,21.871907,-102.245152,2
25,21.873427,-102.245744,2
25,21.873033,-102.247383,2
25,21.875666,-102.248445,2
25,21.877398,-102.250675,2
25,21.878637,-102.251236,2
25,21.879651,-102.251602,2
25,21.879912,-102.251731,2
25,21.883126,-102.256142,2
25,21.883755,-102.256633,2
25,21.884418,-102.256703,2
25,21.884874,-102.256645,2
25,21.885959,-102.255919,2
25,21.886448,-102.255861,2
25,21.890354,-102.257379,2
25,21.889845,-102.259012,2
25,21.889631,-102.259331,2
25,21.889087,-102.259778,2
25,21.888661,-102.260263,2
25,21.888081,-102.261513,2
25,21.887394,-102.262432,2
25,21.885511,-102.265405,2
25,21.884754,-102.268798,2
25,21.884587,-102.269785,2
25,21.884223,-102.272448,2
25,21.883684,-102.276395,2
25,21.883308,-102.278179,2
25,21.883037,-102.279171,2
25,21.882599,-102.282208,2
25,21.881214,-102.282157,2
25,21.878846,-102.281404,2
25,21.878739,-102.281175,2
25,21.878502,-102.281187,2
25,21.878514,-102.281417,2
25,21.878627,-102.281919,2
25,21.879297,-102.288324,2
25,21.879297,-102.289064,2
25,21.878928,-102.293719,2
25,21.877103,-102.301207,2
25,21.874307,-102.311637,2
25,21.874009,-102.312116,2
25,21.871559,-102.318549,2
25,21.871137,-102.319884,2
25,21.871109,-102.320461,2
25,21.871334,-102.322039,2
25,21.870332,-102.323188,2
25,21.869754,-102.324796,2
25,21.867318,-102.328878,2
25,21.866305,-102.330031,2
25,21.863893,-102.334801,2
25,21.862822,-102.336995,2
25,21.860595,-102.339247,2
25,21.859163,-102.340294,2
25,21.858819,-102.340906,2
25,21.858594,-102.342207,2
25,21.856984,-102.340906,2
25,21.848468,-102.342267,2
25,21.851294,-102.351425,2
25,21.852081,-102.352702,2